frame0000.jpg,47.4441,8.6847,455.658
frame0013.jpg,47.4441,8.6847,455.1784
frame0019.jpg,47.4441,8.6847,455.1103
frame0025.jpg,47.4441,8.6847,455.0343
frame0031.jpg,47.4441,8.6847,454.8418
frame0037.jpg,47.4441,8.6847,454.8675
frame0043.jpg,47.4441,8.6847,455.1478
frame0049.jpg,47.4441,8.6847,455.1418
frame0055.jpg,47.4441,8.6847,454.8379
frame0061.jpg,47.4441,8.6847,454.7224
frame0067.jpg,47.4441,8.6847,454.8951
frame0073.jpg,47.4441,8.6847,454.6789
frame0079.jpg,47.4441,8.6847,453.9238
frame0085.jpg,47.4441,8.6847,455.6974
frame0091.jpg,47.4441,8.6847,456.4613
frame0097.jpg,47.4441,8.6847,456.8463
frame0103.jpg,47.4441,8.6847,458.9258
frame0109.jpg,47.4441,8.6847,462.4951
frame0115.jpg,47.4441,8.6847,464.0823
frame0121.jpg,47.4441,8.6847,464.6678
frame0127.jpg,47.4441,8.6847,464.8444
frame0133.jpg,47.4441,8.6846,462.8968
frame0139.jpg,47.4441,8.6846,463.3411
frame0145.jpg,47.4441,8.6846,463.831
frame0151.jpg,47.4441,8.6846,464.196
frame0157.jpg,47.4441,8.6845,464.7404
frame0163.jpg,47.444,8.6845,464.8462
frame0169.jpg,47.444,8.6845,465.3533
frame0175.jpg,47.444,8.6845,465.4236
frame0181.jpg,47.444,8.6844,464.7306
frame0187.jpg,47.444,8.6844,465.726
frame0193.jpg,47.444,8.6844,463.9817
frame0199.jpg,47.444,8.6844,464.2657
frame0205.jpg,47.444,8.6844,465.3951
frame0211.jpg,47.444,8.6844,465.644
frame0217.jpg,47.444,8.6843,465.1385
frame0223.jpg,47.4439,8.6843,464.2773
frame0229.jpg,47.4439,8.6843,463.3422
frame0235.jpg,47.4439,8.6842,464.3314
frame0241.jpg,47.4439,8.6842,465.3731
frame0247.jpg,47.4439,8.6842,465.8629
frame0253.jpg,47.4439,8.6841,463.9558
frame0259.jpg,47.4439,8.6841,463.6728
frame0265.jpg,47.4439,8.6841,464.5889
frame0271.jpg,47.4439,8.6841,465.7671
frame0277.jpg,47.4439,8.684,465.1985
frame0283.jpg,47.4439,8.684,463.9556
frame0289.jpg,47.4439,8.684,463.8996
frame0295.jpg,47.4439,8.6839,464.6196
frame0301.jpg,47.4439,8.6839,465.1067
frame0307.jpg,47.4439,8.6839,465.1112
frame0313.jpg,47.4439,8.6838,465.6048
frame0319.jpg,47.4439,8.6838,464.4129
frame0325.jpg,47.4439,8.6838,464.4715
frame0331.jpg,47.4438,8.6837,464.9846
frame0337.jpg,47.4438,8.6837,465.3222
frame0343.jpg,47.4438,8.6837,465.5263
frame0349.jpg,47.4438,8.6837,464.8641
frame0355.jpg,47.4438,8.6836,465.2113
frame0361.jpg,47.4438,8.6836,463.721
frame0367.jpg,47.4438,8.6836,464.4629
frame0373.jpg,47.4438,8.6835,465.4856
frame0379.jpg,47.4438,8.6835,464.8144
frame0385.jpg,47.4438,8.6835,464.6397
frame0391.jpg,47.4438,8.6834,464.5517
frame0397.jpg,47.4438,8.6834,463.6858
frame0403.jpg,47.4438,8.6834,464.524
frame0409.jpg,47.4438,8.6833,464.7446
frame0415.jpg,47.4438,8.6833,465.7302
frame0421.jpg,47.4438,8.6833,465.6783
frame0427.jpg,47.4438,8.6833,463.9025
frame0433.jpg,47.4438,8.6832,464.8629
frame0439.jpg,47.4438,8.6832,464.5504
frame0445.jpg,47.4438,8.6832,464.3971
frame0451.jpg,47.4438,8.6832,465.5493
frame0457.jpg,47.4438,8.6832,465.6594
frame0463.jpg,47.4438,8.6832,463.5138
frame0469.jpg,47.4438,8.6832,464.3961
frame0475.jpg,47.4438,8.6833,465.2322
frame0481.jpg,47.4438,8.6833,464.7607
frame0487.jpg,47.4438,8.6833,463.926
frame0493.jpg,47.4438,8.6834,464.8912
frame0499.jpg,47.4438,8.6834,465.057
frame0505.jpg,47.4438,8.6834,464.1335
frame0511.jpg,47.4438,8.6834,465.0096
frame0517.jpg,47.4438,8.6835,465.939
frame0523.jpg,47.4439,8.6835,465.1076
frame0529.jpg,47.4439,8.6835,464.6679
frame0535.jpg,47.4439,8.6836,465.1906
frame0541.jpg,47.4439,8.6836,464.6753
frame0547.jpg,47.4439,8.6836,464.1568
frame0553.jpg,47.4439,8.6837,465.0275
frame0559.jpg,47.4439,8.6837,464.6428
frame0565.jpg,47.4439,8.6837,464.8784
frame0571.jpg,47.4439,8.6838,464.098
frame0577.jpg,47.4439,8.6838,464.068
frame0583.jpg,47.4439,8.6838,465.1877
frame0589.jpg,47.4439,8.6838,465.6963
frame0595.jpg,47.4439,8.6839,465.3723
frame0601.jpg,47.4439,8.6839,464.7797
frame0607.jpg,47.4439,8.6839,464.5446
frame0613.jpg,47.4439,8.684,464.4281
frame0619.jpg,47.4439,8.684,464.2215
frame0625.jpg,47.4439,8.684,465.5989
frame0631.jpg,47.4439,8.6841,464.2666
frame0637.jpg,47.444,8.6841,464.863
frame0643.jpg,47.444,8.6841,464.4175
frame0649.jpg,47.444,8.6842,464.2217
frame0655.jpg,47.444,8.6842,466.0128
frame0661.jpg,47.444,8.6842,464.8967
frame0667.jpg,47.444,8.6842,464.4109
frame0673.jpg,47.444,8.6843,465.5142
frame0679.jpg,47.444,8.6843,465.8553
frame0685.jpg,47.444,8.6843,464.6017
frame0691.jpg,47.444,8.6844,464.6876
frame0697.jpg,47.444,8.6844,463.977
frame0703.jpg,47.444,8.6844,464.053
frame0709.jpg,47.444,8.6844,465.6044
frame0715.jpg,47.4441,8.6843,464.3347
frame0721.jpg,47.444,8.6843,464.6582
frame0727.jpg,47.444,8.6843,464.8109
frame0733.jpg,47.444,8.6843,465.1058
frame0739.jpg,47.444,8.6842,464.6063
frame0745.jpg,47.444,8.6842,464.2619
frame0751.jpg,47.444,8.6842,464.7512
frame0757.jpg,47.444,8.6841,465.3303
frame0763.jpg,47.444,8.6841,464.8863
frame0769.jpg,47.444,8.6841,464.9191
frame0775.jpg,47.444,8.684,465.7321
frame0781.jpg,47.444,8.684,464.3546
frame0787.jpg,47.444,8.684,464.3511
frame0793.jpg,47.444,8.684,464.1642
frame0799.jpg,47.444,8.6839,465.1561
frame0805.jpg,47.444,8.6839,465.712
frame0811.jpg,47.444,8.6839,464.6527
frame0817.jpg,47.4439,8.6838,464.8058
frame0823.jpg,47.4439,8.6838,464.6467
frame0829.jpg,47.4439,8.6838,465.0859
frame0835.jpg,47.4439,8.6837,464.6991
frame0841.jpg,47.4439,8.6837,465.4583
frame0847.jpg,47.4439,8.6837,464.8551
frame0853.jpg,47.4439,8.6836,465.4694
frame0859.jpg,47.4439,8.6836,465.4017
frame0865.jpg,47.4439,8.6836,464.9735
frame0871.jpg,47.4439,8.6836,464.6367
frame0877.jpg,47.4439,8.6835,465.1479
frame0883.jpg,47.4439,8.6835,464.9612
frame0889.jpg,47.4439,8.6835,465.2753
frame0895.jpg,47.4439,8.6834,465.1653
frame0901.jpg,47.4439,8.6834,465.1359
frame0907.jpg,47.4439,8.6834,464.8549
frame0913.jpg,47.4439,8.6833,464.4976
frame0919.jpg,47.4439,8.6833,465.0346
frame0925.jpg,47.4439,8.6833,464.5475
frame0931.jpg,47.4439,8.6832,464.6711
frame0937.jpg,47.4438,8.6832,465.0522
frame0943.jpg,47.4438,8.6832,465.027
frame0949.jpg,47.4438,8.6832,464.3742
frame0955.jpg,47.4438,8.6832,465.7982
frame0961.jpg,47.4439,8.6832,466.9025
frame0967.jpg,47.4439,8.6832,464.7226
frame0973.jpg,47.4439,8.6832,463.9668
frame0979.jpg,47.4439,8.6832,464.298
frame0985.jpg,47.4439,8.6832,465.0352
frame0991.jpg,47.4439,8.6833,466.0469
frame0997.jpg,47.4439,8.6833,465.4978
frame1003.jpg,47.4439,8.6833,463.812
frame1009.jpg,47.4439,8.6834,463.8087
frame1015.jpg,47.4439,8.6834,463.974
frame1021.jpg,47.4439,8.6834,465.0457
frame1027.jpg,47.4439,8.6834,464.9716
frame1033.jpg,47.4439,8.6835,465.237
frame1039.jpg,47.4439,8.6835,465.4274
frame1045.jpg,47.4439,8.6835,464.69
frame1051.jpg,47.444,8.6836,463.9299
frame1057.jpg,47.444,8.6836,465.2275
frame1063.jpg,47.444,8.6836,465.8092
frame1069.jpg,47.444,8.6837,464.8811
frame1075.jpg,47.444,8.6837,464.4836
frame1081.jpg,47.444,8.6837,465.2308
frame1087.jpg,47.444,8.6838,464.8798
frame1093.jpg,47.444,8.6838,464.6351
frame1099.jpg,47.444,8.6838,464.6868
frame1105.jpg,47.444,8.6839,465.0137
frame1111.jpg,47.444,8.6839,465.0548
frame1117.jpg,47.444,8.6839,465.2044
frame1123.jpg,47.444,8.6839,465.1701
frame1129.jpg,47.444,8.684,464.3994
frame1135.jpg,47.444,8.684,464.4176
frame1141.jpg,47.444,8.684,464.8641
frame1147.jpg,47.444,8.6841,465.0927
frame1153.jpg,47.444,8.6841,465.5155
frame1159.jpg,47.444,8.6841,464.1368
frame1165.jpg,47.4441,8.6842,464.6912
frame1171.jpg,47.4441,8.6842,464.4581
frame1177.jpg,47.4441,8.6842,465.2385
frame1183.jpg,47.4441,8.6843,464.4971
frame1189.jpg,47.4441,8.6843,464.5444
frame1195.jpg,47.4441,8.6843,464.5178
frame1201.jpg,47.4441,8.6843,465.2061
frame1207.jpg,47.4441,8.6843,465.406
frame1213.jpg,47.4441,8.6843,465.3678
frame1219.jpg,47.4441,8.6843,464.6256
frame1225.jpg,47.4441,8.6843,464.2324
frame1231.jpg,47.4441,8.6843,464.9741
frame1237.jpg,47.4441,8.6842,464.6285
frame1243.jpg,47.4441,8.6842,464.8729
frame1249.jpg,47.4441,8.6842,464.769
frame1255.jpg,47.4441,8.6841,465.0279
frame1261.jpg,47.4441,8.6841,464.6846
frame1267.jpg,47.4441,8.6841,465.2381
frame1273.jpg,47.4441,8.6841,464.8758
frame1279.jpg,47.4441,8.684,465.1319
frame1285.jpg,47.4441,8.684,464.9594
frame1291.jpg,47.4441,8.684,464.88
frame1297.jpg,47.4441,8.6839,464.7912
frame1303.jpg,47.444,8.6839,465.2853
frame1309.jpg,47.444,8.6839,464.8158
frame1315.jpg,47.444,8.6838,464.407
frame1321.jpg,47.444,8.6838,464.5128
frame1327.jpg,47.444,8.6838,465.0302
frame1333.jpg,47.444,8.6837,464.7643
frame1339.jpg,47.444,8.6837,464.9218
frame1345.jpg,47.444,8.6837,464.6034
frame1351.jpg,47.444,8.6837,464.5536
frame1357.jpg,47.444,8.6836,464.5418
frame1363.jpg,47.444,8.6836,464.9007
frame1369.jpg,47.444,8.6836,465.2382
frame1375.jpg,47.444,8.6835,464.5721
frame1381.jpg,47.444,8.6835,464.9519
frame1387.jpg,47.444,8.6835,464.9392
frame1393.jpg,47.444,8.6834,464.8929
frame1399.jpg,47.444,8.6834,465.0344
frame1405.jpg,47.444,8.6834,465.3401
frame1411.jpg,47.444,8.6833,464.6739
frame1417.jpg,47.444,8.6833,464.9634
frame1423.jpg,47.4439,8.6833,464.6668
frame1429.jpg,47.4439,8.6833,464.7827
frame1435.jpg,47.4439,8.6832,464.7149
frame1441.jpg,47.4439,8.6832,465.0197
frame1447.jpg,47.4439,8.6832,464.6715
frame1453.jpg,47.4439,8.6831,465.4532
frame1459.jpg,47.4439,8.6831,464.3972
frame1465.jpg,47.4439,8.6831,466.0171
frame1471.jpg,47.444,8.6831,465.1926
frame1477.jpg,47.444,8.6831,464.1903
frame1483.jpg,47.444,8.6832,465.3886
frame1489.jpg,47.444,8.6832,465.0568
frame1495.jpg,47.444,8.6832,465.5265
frame1501.jpg,47.444,8.6833,464.2857
frame1507.jpg,47.444,8.6833,464.2145
frame1513.jpg,47.444,8.6833,464.9539
frame1519.jpg,47.444,8.6833,464.9291
frame1525.jpg,47.444,8.6834,465.1835
